P_ID,Timestamp,Version,Ihl,Tos,Len,Flags,Frag,Ttl,Proto,Chksum,Src,Dst,Sport,Dport,Seq,Ack,Dataofs,Reserved,Tflags,Tproto,Window,Tchksum,Urgptr,Label
18350,1706301070.022000,4,5,0,40,2,0,128,6,58519,10.0.2.15,192.0.2.123,50389,443,1164046227,2530772587,5,0,-1,1,1022,50305,0,0
18350,1706301070.022000,4,5,0,40,2,0,128,6,39684,10.0.2.15,10.0.2.15,50389,443,1164046227,2530772587,5,0,-1,1,1022,31470,0,0
217,1706301070.053000,4,5,0,40,2,0,128,6,57817,10.0.2.15,10.0.2.15,443,50389,2530772587,1164046228,5,0,-1,1,1024,31468,0,0
217,1706301070.053000,4,5,0,40,2,0,128,6,11117,192.0.2.123,10.0.2.15,443,50389,2530772587,1164046228,5,0,-1,1,1024,50303,0,0
218,1706301070.053000,4,5,0,40,2,0,128,6,57816,10.0.2.15,10.0.2.15,443,50389,2530772587,1164046228,5,0,-1,1,1024,31467,0,0
218,1706301070.053000,4,5,0,40,2,0,128,6,11116,192.0.2.123,10.0.2.15,443,50389,2530772587,1164046228,5,0,-1,1,1024,50302,0,0
18351,1706301070.053000,4,5,0,40,2,0,128,6,58518,10.0.2.15,192.0.2.123,50389,443,1164046228,2530772588,5,0,-1,1,1022,50304,0,0
18351,1706301070.053000,4,5,0,40,2,0,128,6,39683,10.0.2.15,10.0.2.15,50389,443,1164046228,2530772588,5,0,-1,1,1022,31469,0,0
7128,1706301086.508000,4,5,0,203,-1,0,1,17,41281,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7128,1706301086.508000,4,5,0,203,-1,0,1,17,41281,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7129,1706301087.591000,4,5,0,203,-1,0,1,17,41280,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7129,1706301087.591000,4,5,0,203,-1,0,1,17,41280,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7130,1706301088.706000,4,5,0,203,-1,0,1,17,41279,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7130,1706301088.707000,4,5,0,203,-1,0,1,17,41279,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7131,1706301089.881000,4,5,0,203,-1,0,1,17,41278,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
7131,1706301089.884000,4,5,0,203,-1,0,1,17,41278,10.0.2.15,239.255.255.250,57964,1900,,,,,,0,,,,1
219,1706301174.599000,4,5,0,82,-1,0,128,17,8611,10.0.2.15,10.0.2.15,60061,53,,,,,,0,,,,0
220,1706301174.599000,4,5,0,98,-1,0,128,17,8594,10.0.2.15,10.0.2.15,53,60061,,,,,,0,,,,0
18352,1706301174.599000,4,5,0,52,2,0,128,6,58505,10.0.2.15,192.0.2.123,50390,443,1970592365,0,8,0,-1,1,64240,36641,0,0
18352,1706301174.599000,4,5,0,52,2,0,128,6,39670,10.0.2.15,10.0.2.15,50390,443,1970592365,0,8,0,-1,1,64240,17806,0,0
221,1706301174.599000,4,5,0,52,2,0,128,6,57801,10.0.2.15,10.0.2.15,443,50390,1269648970,1970592366,8,0,-1,1,65535,44114,0,0
221,1706301174.599000,4,5,0,52,2,0,128,6,11101,192.0.2.123,10.0.2.15,443,50390,1269648970,1970592366,8,0,-1,1,65535,62949,0,0
18353,1706301174.599000,4,5,0,40,2,0,128,6,58516,10.0.2.15,192.0.2.123,50390,443,1970592366,1269648971,5,0,-1,1,1026,11483,0,0
18353,1706301174.599000,4,5,0,40,2,0,128,6,39681,10.0.2.15,10.0.2.15,50390,443,1970592366,1269648971,5,0,-1,1,1026,58183,0,0
18354,1706301174.599000,4,5,0,261,2,0,128,6,58294,10.0.2.15,192.0.2.123,50390,443,1970592366,1269648971,5,0,1,1,1026,42106,0,1
18354,1706301174.599000,4,5,0,261,2,0,128,6,39459,10.0.2.15,10.0.2.15,50390,443,1970592366,1269648971,5,0,1,1,1026,23271,0,1
222,1706301174.599000,4,5,0,40,2,0,128,6,57812,10.0.2.15,10.0.2.15,443,50390,1269648971,1970592587,5,0,-1,1,1025,57963,0,0
222,1706301174.599000,4,5,0,40,2,0,128,6,11112,192.0.2.123,10.0.2.15,443,50390,1269648971,1970592587,5,0,-1,1,1025,11263,0,0
223,1706301174.599000,4,5,0,889,2,0,128,6,56962,10.0.2.15,10.0.2.15,443,50390,1269648971,1970592587,5,0,1,1,1025,55067,0,1
223,1706301174.599000,4,5,0,889,2,0,128,6,10262,192.0.2.123,10.0.2.15,443,50390,1269648971,1970592587,5,0,1,1,1025,8367,0,1
18355,1706301174.599000,4,5,0,358,2,0,128,6,58196,10.0.2.15,192.0.2.123,50390,443,1970592587,1269649820,5,0,1,1,1023,29488,0,1
18355,1706301174.599000,4,5,0,358,2,0,128,6,39361,10.0.2.15,10.0.2.15,50390,443,1970592587,1269649820,5,0,1,1,1023,10653,0,1
224,1706301174.599000,4,5,0,40,2,0,128,6,57810,10.0.2.15,10.0.2.15,443,50390,1269649820,1970592905,5,0,-1,1,1024,56797,0,0
224,1706301174.599000,4,5,0,40,2,0,128,6,11110,192.0.2.123,10.0.2.15,443,50390,1269649820,1970592905,5,0,-1,1,1024,10097,0,0
225,1706301174.599000,4,5,0,314,2,0,128,6,57535,10.0.2.15,10.0.2.15,443,50390,1269649820,1970592905,5,0,1,1,1024,33135,0,1
225,1706301174.599000,4,5,0,314,2,0,128,6,10835,192.0.2.123,10.0.2.15,443,50390,1269649820,1970592905,5,0,1,1,1024,51970,0,1
18356,1706301174.599000,4,5,0,40,2,0,128,6,58513,10.0.2.15,192.0.2.123,50390,443,1970592905,1269650094,5,0,-1,1,1022,9824,0,0
18356,1706301174.599000,4,5,0,40,2,0,128,6,39678,10.0.2.15,10.0.2.15,50390,443,1970592905,1269650094,5,0,-1,1,1022,56524,0,0
226,1706301174.599000,4,5,0,40,2,0,128,6,57808,10.0.2.15,10.0.2.15,443,50390,1269650094,1970592906,5,0,-1,1,1024,56522,0,0
226,1706301174.599000,4,5,0,40,2,0,128,6,11108,192.0.2.123,10.0.2.15,443,50390,1269650094,1970592906,5,0,-1,1,1024,9822,0,0
227,1706301174.599000,4,5,0,40,2,0,128,6,57807,10.0.2.15,10.0.2.15,443,50390,1269650094,1970592906,5,0,-1,1,1024,56521,0,0
227,1706301174.599000,4,5,0,40,2,0,128,6,11107,192.0.2.123,10.0.2.15,443,50390,1269650094,1970592906,5,0,-1,1,1024,9821,0,0
18357,1706301174.599000,4,5,0,40,2,0,128,6,58512,10.0.2.15,192.0.2.123,50390,443,1970592906,1269650095,5,0,-1,1,1022,9823,0,0
18357,1706301174.599000,4,5,0,40,2,0,128,6,39677,10.0.2.15,10.0.2.15,50390,443,1970592906,1269650095,5,0,-1,1,1022,56523,0,0
228,1706301223.616000,4,5,0,82,-1,0,128,17,8602,10.0.2.15,10.0.2.15,54596,53,,,,,,0,,,,0
229,1706301223.749000,4,5,0,98,-1,0,128,17,8585,10.0.2.15,10.0.2.15,53,54596,,,,,,0,,,,0
18358,1706301223.749000,4,5,0,52,2,0,128,6,58499,10.0.2.15,192.0.2.123,50391,443,4055769376,0,8,0,-1,1,64240,52259,0,0
18358,1706301224.115000,4,5,0,52,2,0,128,6,39664,10.0.2.15,10.0.2.15,50391,443,4055769376,0,8,0,-1,1,64240,33424,0,0
18359,1706301224.115000,4,5,0,52,2,0,128,6,58498,10.0.2.15,192.0.2.123,50392,443,3637498260,0,8,0,-1,1,64240,13469,0,0
18359,1706301224.115000,4,5,0,52,2,0,128,6,39663,10.0.2.15,10.0.2.15,50392,443,3637498260,0,8,0,-1,1,64240,60169,0,0
230,1706301224.115000,4,5,0,52,2,0,128,6,57792,10.0.2.15,10.0.2.15,443,50391,2509406912,4055769377,8,0,-1,1,65535,27385,0,0
230,1706301224.115000,4,5,0,52,2,0,128,6,11092,192.0.2.123,10.0.2.15,443,50391,2509406912,4055769377,8,0,-1,1,65535,46220,0,0
231,1706301224.115000,4,5,0,52,2,0,128,6,57791,10.0.2.15,10.0.2.15,443,50392,319838584,3637498261,8,0,-1,1,65535,32573,0,0
231,1706301224.134000,4,5,0,52,2,0,128,6,11091,192.0.2.123,10.0.2.15,443,50392,319838584,3637498261,8,0,-1,1,65535,51408,0,0
18360,1706301224.134000,4,5,0,40,2,0,128,6,58509,10.0.2.15,192.0.2.123,50391,443,4055769377,2509406913,5,0,-1,1,1026,60289,0,0
18360,1706301224.134000,4,5,0,40,2,0,128,6,39674,10.0.2.15,10.0.2.15,50391,443,4055769377,2509406913,5,0,-1,1,1026,41454,0,0
18361,1706301224.162000,4,5,0,261,2,0,128,6,58287,10.0.2.15,192.0.2.123,50391,443,4055769377,2509406913,5,0,1,1,1026,25732,0,1
18361,1706301224.162000,4,5,0,261,2,0,128,6,39452,10.0.2.15,10.0.2.15,50391,443,4055769377,2509406913,5,0,1,1,1026,6897,0,1
18362,1706301224.162000,4,5,0,40,2,0,128,6,58507,10.0.2.15,192.0.2.123,50392,443,3637498261,319838585,5,0,-1,1,1026,65477,0,0
18362,1706301224.162000,4,5,0,40,2,0,128,6,39672,10.0.2.15,10.0.2.15,50392,443,3637498261,319838585,5,0,-1,1,1026,46642,0,0
18363,1706301224.162000,4,5,0,261,2,0,128,6,58285,10.0.2.15,192.0.2.123,50392,443,3637498261,319838585,5,0,1,1,1026,55248,0,1
18363,1706301224.197000,4,5,0,261,2,0,128,6,39450,10.0.2.15,10.0.2.15,50392,443,3637498261,319838585,5,0,1,1,1026,36413,0,1
232,1706301224.197000,4,5,0,40,2,0,128,6,57802,10.0.2.15,10.0.2.15,443,50391,2509406913,4055769598,5,0,-1,1,1025,41234,0,0
232,1706301224.197000,4,5,0,40,2,0,128,6,11102,192.0.2.123,10.0.2.15,443,50391,2509406913,4055769598,5,0,-1,1,1025,60069,0,0
233,1706301224.197000,4,5,0,889,2,0,128,6,56952,10.0.2.15,10.0.2.15,443,50391,2509406913,4055769598,5,0,1,1,1025,19525,0,1
233,1706301224.197000,4,5,0,889,2,0,128,6,10252,192.0.2.123,10.0.2.15,443,50391,2509406913,4055769598,5,0,1,1,1025,38360,0,1
234,1706301224.197000,4,5,0,40,2,0,128,6,57800,10.0.2.15,10.0.2.15,443,50392,319838585,3637498482,5,0,-1,1,1025,46422,0,0
234,1706301224.197000,4,5,0,40,2,0,128,6,11100,192.0.2.123,10.0.2.15,443,50392,319838585,3637498482,5,0,-1,1,1025,65257,0,0
18364,1706301224.197000,4,5,0,358,2,0,128,6,58187,10.0.2.15,192.0.2.123,50391,443,4055769598,2509407762,5,0,1,1,1023,32151,0,1
18364,1706301224.197000,4,5,0,358,2,0,128,6,39352,10.0.2.15,10.0.2.15,50391,443,4055769598,2509407762,5,0,1,1,1023,13316,0,1
235,1706301224.197000,4,5,0,40,2,0,128,6,57799,10.0.2.15,10.0.2.15,443,50391,2509407762,4055769916,5,0,-1,1,1024,40068,0,0
235,1706301224.197000,4,5,0,40,2,0,128,6,11099,192.0.2.123,10.0.2.15,443,50391,2509407762,4055769916,5,0,-1,1,1024,58903,0,0
236,1706301224.244000,4,5,0,314,2,0,128,6,57524,10.0.2.15,10.0.2.15,443,50391,2509407762,4055769916,5,0,1,1,1024,55238,0,1
236,1706301224.244000,4,5,0,314,2,0,128,6,10824,192.0.2.123,10.0.2.15,443,50391,2509407762,4055769916,5,0,1,1,1024,8538,0,1
18365,1706301224.244000,4,5,0,40,2,0,128,6,58504,10.0.2.15,192.0.2.123,50391,443,4055769916,2509408036,5,0,-1,1,1022,58630,0,0
18365,1706301224.244000,4,5,0,40,2,0,128,6,39669,10.0.2.15,10.0.2.15,50391,443,4055769916,2509408036,5,0,-1,1,1022,39795,0,0
237,1706301224.244000,4,5,0,40,2,0,128,6,57797,10.0.2.15,10.0.2.15,443,50391,2509408036,4055769917,5,0,-1,1,1024,39793,0,0
237,1706301224.244000,4,5,0,40,2,0,128,6,11097,192.0.2.123,10.0.2.15,443,50391,2509408036,4055769917,5,0,-1,1,1024,58628,0,0
238,1706301224.244000,4,5,0,40,2,0,128,6,57796,10.0.2.15,10.0.2.15,443,50391,2509408036,4055769917,5,0,-1,1,1024,39792,0,0
238,1706301224.244000,4,5,0,40,2,0,128,6,11096,192.0.2.123,10.0.2.15,443,50391,2509408036,4055769917,5,0,-1,1,1024,58627,0,0
239,1706301224.244000,4,5,0,889,2,0,128,6,56946,10.0.2.15,10.0.2.15,443,50392,319838585,3637498482,5,0,1,1,1025,63847,0,1
239,1706301224.244000,4,5,0,889,2,0,128,6,10246,192.0.2.123,10.0.2.15,443,50392,319838585,3637498482,5,0,1,1,1025,17147,0,1
18366,1706301224.244000,4,5,0,40,2,0,128,6,58503,10.0.2.15,192.0.2.123,50391,443,4055769917,2509408037,5,0,-1,1,1022,58629,0,0
18366,1706301224.244000,4,5,0,40,2,0,128,6,39668,10.0.2.15,10.0.2.15,50391,443,4055769917,2509408037,5,0,-1,1,1022,39794,0,0
18367,1706301224.298000,4,5,0,358,2,0,128,6,58184,10.0.2.15,192.0.2.123,50392,443,3637498482,319839434,5,0,1,1,1023,33907,0,1
18367,1706301224.298000,4,5,0,358,2,0,128,6,39349,10.0.2.15,10.0.2.15,50392,443,3637498482,319839434,5,0,1,1,1023,15072,0,1
240,1706301224.298000,4,5,0,40,2,0,128,6,57794,10.0.2.15,10.0.2.15,443,50392,319839434,3637498800,5,0,-1,1,1024,45256,0,0
240,1706301224.298000,4,5,0,40,2,0,128,6,11094,192.0.2.123,10.0.2.15,443,50392,319839434,3637498800,5,0,-1,1,1024,64091,0,0
241,1706301224.298000,4,5,0,314,2,0,128,6,57519,10.0.2.15,10.0.2.15,443,50392,319839434,3637498800,5,0,1,1,1024,31046,0,1
241,1706301224.356000,4,5,0,314,2,0,128,6,10819,192.0.2.123,10.0.2.15,443,50392,319839434,3637498800,5,0,1,1,1024,49881,0,1
18368,1706301224.356000,4,5,0,40,2,0,128,6,58501,10.0.2.15,192.0.2.123,50392,443,3637498800,319839708,5,0,-1,1,1022,63818,0,0
18368,1706301224.356000,4,5,0,40,2,0,128,6,39666,10.0.2.15,10.0.2.15,50392,443,3637498800,319839708,5,0,-1,1,1022,44983,0,0
242,1706301224.356000,4,5,0,40,2,0,128,6,57792,10.0.2.15,10.0.2.15,443,50392,319839708,3637498801,5,0,-1,1,1024,44981,0,0
242,1706301224.356000,4,5,0,40,2,0,128,6,11092,192.0.2.123,10.0.2.15,443,50392,319839708,3637498801,5,0,-1,1,1024,63816,0,0
243,1706301224.356000,4,5,0,40,2,0,128,6,57791,10.0.2.15,10.0.2.15,443,50392,319839708,3637498801,5,0,-1,1,1024,44980,0,0
243,1706301224.356000,4,5,0,40,2,0,128,6,11091,192.0.2.123,10.0.2.15,443,50392,319839708,3637498801,5,0,-1,1,1024,63815,0,0
18369,1706301224.356000,4,5,0,40,2,0,128,6,58500,10.0.2.15,192.0.2.123,50392,443,3637498801,319839709,5,0,-1,1,1022,63817,0,0
18369,1706301224.356000,4,5,0,40,2,0,128,6,39665,10.0.2.15,10.0.2.15,50392,443,3637498801,319839709,5,0,-1,1,1022,44982,0,0
7132,1706301226.585000,4,5,0,203,-1,0,1,17,41277,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7132,1706301226.585000,4,5,0,203,-1,0,1,17,41277,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7133,1706301227.315000,4,5,0,203,-1,0,1,17,41276,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7133,1706301227.315000,4,5,0,203,-1,0,1,17,41276,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7134,1706301228.053000,4,5,0,203,-1,0,1,17,41275,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7134,1706301228.053000,4,5,0,203,-1,0,1,17,41275,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
7135,1706301228.715000,4,5,0,203,-1,0,1,17,41274,10.0.2.15,239.255.255.250,54597,1900,,,,,,0,,,,1
244,1706301247.515000,4,5,0,75,-1,0,128,17,8593,10.0.2.15,10.0.2.15,62270,53,,,,,,0,,,,0
245,1706301247.515000,4,5,0,75,-1,0,128,17,8592,10.0.2.15,10.0.2.15,58777,53,,,,,,0,,,,0
246,1706301247.527000,4,5,0,62,-1,0,128,17,8604,10.0.2.15,10.0.2.15,61732,53,,,,,,0,,,,0
247,1706301247.570000,4,5,0,91,-1,0,128,17,8574,10.0.2.15,10.0.2.15,53,62270,,,,,,0,,,,0
248,1706301247.680000,4,5,0,78,-1,0,128,17,8586,10.0.2.15,10.0.2.15,53,61732,,,,,,0,,,,0
249,1706301247.698000,4,5,0,62,-1,0,128,17,8601,10.0.2.15,10.0.2.15,60302,53,,,,,,0,,,,0
250,1706301247.698000,4,5,0,62,-1,0,128,17,8600,10.0.2.15,10.0.2.15,51560,53,,,,,,0,,,,0
18370,1706301247.777000,4,5,0,1278,2,0,128,17,57250,10.0.2.15,192.0.2.123,63683,443,,,,,,0,,,,1
18371,1706301247.809000,4,5,0,52,2,0,128,6,58486,10.0.2.15,192.0.2.123,50393,443,368777680,0,8,0,-1,1,64240,44853,0,0
18371,1706301247.809000,4,5,0,52,2,0,128,6,39651,10.0.2.15,10.0.2.15,50393,443,368777680,0,8,0,-1,1,64240,26018,0,0
251,1706301247.809000,4,5,0,52,2,0,128,6,57771,10.0.2.15,10.0.2.15,443,50393,3908965560,368777681,8,0,-1,1,65535,26791,0,0
251,1706301247.809000,4,5,0,52,2,0,128,6,11071,192.0.2.123,10.0.2.15,443,50393,3908965560,368777681,8,0,-1,1,65535,45626,0,0
18372,1706301247.809000,4,5,0,40,2,0,128,6,58497,10.0.2.15,192.0.2.123,50393,443,368777681,3908965561,5,0,-1,1,1026,59695,0,0
18372,1706301247.809000,4,5,0,40,2,0,128,6,39662,10.0.2.15,10.0.2.15,50393,443,368777681,3908965561,5,0,-1,1,1026,40860,0,0
252,1706301247.809000,4,5,0,78,-1,0,128,17,8582,10.0.2.15,10.0.2.15,53,60302,,,,,,0,,,,0
18373,1706301247.863000,4,5,0,1121,2,0,128,6,57415,10.0.2.15,192.0.2.123,50393,443,368777681,3908965561,5,0,1,1,1026,23702,0,1
18373,1706301247.863000,4,5,0,1121,2,0,128,6,38580,10.0.2.15,10.0.2.15,50393,443,368777681,3908965561,5,0,1,1,1026,4867,0,1
18374,1706301247.863000,4,5,0,52,2,0,128,6,58483,10.0.2.15,192.0.2.123,50394,80,1679344016,0,8,0,-1,1,64240,47809,0,0
18374,1706301247.906000,4,5,0,52,2,0,128,6,39648,10.0.2.15,10.0.2.15,50394,80,1679344016,0,8,0,-1,1,64240,28974,0,0
253,1706301247.906000,4,5,0,40,2,0,128,6,57781,10.0.2.15,10.0.2.15,443,50393,3908965561,368778762,5,0,-1,1,1022,39783,0,0
253,1706301247.906000,4,5,0,40,2,0,128,6,11081,192.0.2.123,10.0.2.15,443,50393,3908965561,368778762,5,0,-1,1,1022,58618,0,0
254,1706301247.906000,4,5,0,889,2,0,128,6,56931,10.0.2.15,10.0.2.15,443,50393,3908965561,368778762,5,0,1,1,1022,12593,0,1
254,1706301247.906000,4,5,0,889,2,0,128,6,10231,192.0.2.123,10.0.2.15,443,50393,3908965561,368778762,5,0,1,1,1022,31428,0,1
255,1706301247.906000,4,5,0,52,2,0,128,6,57767,10.0.2.15,10.0.2.15,80,50394,3766640441,1679344017,8,0,-1,1,65535,12846,0,0
255,1706301247.906000,4,5,0,52,2,0,128,6,11067,192.0.2.123,10.0.2.15,80,50394,3766640441,1679344017,8,0,-1,1,65535,31681,0,0
18375,1706301247.906000,4,5,0,40,2,0,128,6,58494,10.0.2.15,192.0.2.123,50394,80,1679344017,3766640442,5,0,-1,1,1026,45750,0,0
18375,1706301247.906000,4,5,0,40,2,0,128,6,39659,10.0.2.15,10.0.2.15,50394,80,1679344017,3766640442,5,0,-1,1,1026,26915,0,0
18376,1706301247.906000,4,5,0,52,2,0,128,6,58481,10.0.2.15,192.0.2.123,50395,80,2069148370,0,8,0,-1,1,64240,45634,0,0
18376,1706301247.906000,4,5,0,52,2,0,128,6,39646,10.0.2.15,10.0.2.15,50395,80,2069148370,0,8,0,-1,1,64240,26799,0,0
18377,1706301247.906000,4,5,0,306,2,0,128,6,58226,10.0.2.15,192.0.2.123,50394,80,1679344017,3766640442,5,0,1,1,1026,50827,0,1
18377,1706301247.906000,4,5,0,306,2,0,128,6,39391,10.0.2.15,10.0.2.15,50394,80,1679344017,3766640442,5,0,1,1,1026,31992,0,1
256,1706301247.906000,4,5,0,52,2,0,128,6,57766,10.0.2.15,10.0.2.15,80,50395,4210534720,2069148371,8,0,-1,1,65535,50482,0,0
256,1706301247.955000,4,5,0,52,2,0,128,6,11066,192.0.2.123,10.0.2.15,80,50395,4210534720,2069148371,8,0,-1,1,65535,3782,0,0
257,1706301247.955000,4,5,0,40,2,0,128,6,57777,10.0.2.15,10.0.2.15,80,50394,3766640442,1679344283,5,0,-1,1,1025,26650,0,0
257,1706301247.955000,4,5,0,40,2,0,128,6,11077,192.0.2.123,10.0.2.15,80,50394,3766640442,1679344283,5,0,-1,1,1025,45485,0,0
18378,1706301247.955000,4,5,0,47,2,0,128,6,58484,10.0.2.15,192.0.2.123,50393,443,368778762,3908966410,5,0,1,1,1023,39316,0,1
18378,1706301247.955000,4,5,0,47,2,0,128,6,39649,10.0.2.15,10.0.2.15,50393,443,368778762,3908966410,5,0,1,1,1023,20481,0,1
18379,1706301247.955000,4,5,0,40,2,0,128,6,58490,10.0.2.15,192.0.2.123,50393,443,368778769,3908966410,5,0,-1,1,1023,57760,0,0
18379,1706301247.955000,4,5,0,40,2,0,128,6,39655,10.0.2.15,10.0.2.15,50393,443,368778769,3908966410,5,0,-1,1,1023,38925,0,0
18380,1706301247.955000,4,5,0,40,2,0,128,6,58489,10.0.2.15,192.0.2.123,50395,80,2069148371,4210534721,5,0,-1,1,1026,17851,0,0
18380,1706301247.955000,4,5,0,40,2,0,128,6,39654,10.0.2.15,10.0.2.15,50395,80,2069148371,4210534721,5,0,-1,1,1026,64551,0,0
258,1706301247.955000,4,5,0,40,2,0,128,6,57776,10.0.2.15,10.0.2.15,443,50393,3908966410,368778769,5,0,-1,1,1022,38927,0,0
258,1706301248.037000,4,5,0,40,2,0,128,6,11076,192.0.2.123,10.0.2.15,443,50393,3908966410,368778769,5,0,-1,1,1022,57762,0,0
259,1706301248.037000,4,5,0,40,2,0,128,6,57775,10.0.2.15,10.0.2.15,443,50393,3908966410,368778769,5,0,-1,1,1022,38926,0,0
259,1706301248.037000,4,5,0,40,2,0,128,6,11075,192.0.2.123,10.0.2.15,443,50393,3908966410,368778769,5,0,-1,1,1022,57761,0,0
260,1706301248.037000,4,5,0,40,2,0,128,6,57774,10.0.2.15,10.0.2.15,443,50393,3908966411,368778770,5,0,-1,1,1022,38925,0,0
260,1706301248.037000,4,5,0,40,2,0,128,6,11074,192.0.2.123,10.0.2.15,443,50393,3908966411,368778770,5,0,-1,1,1022,57760,0,0
18381,1706301248.057000,4,5,0,1278,2,0,128,17,57239,10.0.2.15,192.0.2.123,63683,443,,,,,,0,,,,1
18382,1706301248.094000,4,5,0,40,2,0,128,6,58487,10.0.2.15,192.0.2.123,50393,443,368778770,3908966411,5,0,-1,1,1023,57759,0,0
18382,1706301248.094000,4,5,0,40,2,0,128,6,39652,10.0.2.15,10.0.2.15,50393,443,368778770,3908966411,5,0,-1,1,1023,38924,0,0
261,1706301248.129000,4,5,0,57,2,0,128,6,57756,10.0.2.15,10.0.2.15,80,50394,3766640442,1679344283,5,0,1,1,1025,43068,0,1
261,1706301248.129000,4,5,0,57,2,0,128,6,11056,192.0.2.123,10.0.2.15,80,50394,3766640442,1679344283,5,0,1,1,1025,61903,0,1
262,1706301248.129000,4,5,0,1500,2,0,128,6,56312,10.0.2.15,10.0.2.15,80,50394,3766640459,1679344283,5,0,1,1,1025,31686,0,1
262,1706301248.129000,4,5,0,1500,2,0,128,6,9612,192.0.2.123,10.0.2.15,80,50394,3766640459,1679344283,5,0,1,1,1025,50521,0,1
263,1706301248.129000,4,5,0,133,2,0,128,6,57678,10.0.2.15,10.0.2.15,80,50394,3766641919,1679344283,5,0,1,1,1025,58602,0,1
263,1706301248.129000,4,5,0,133,2,0,128,6,10978,192.0.2.123,10.0.2.15,80,50394,3766641919,1679344283,5,0,1,1,1025,11902,0,1
264,1706301248.129000,4,5,0,40,2,0,128,6,57770,10.0.2.15,10.0.2.15,80,50394,3766642012,1679344283,5,0,-1,1,1025,25079,0,0
264,1706301248.129000,4,5,0,40,2,0,128,6,11070,192.0.2.123,10.0.2.15,80,50394,3766642012,1679344283,5,0,-1,1,1025,43914,0,0
18383,1706301248.172000,4,5,0,40,2,0,128,6,58486,10.0.2.15,192.0.2.123,50394,80,1679344283,3766641919,5,0,-1,1,1026,44007,0,0
18383,1706301248.183000,4,5,0,40,2,0,128,6,39651,10.0.2.15,10.0.2.15,50394,80,1679344283,3766641919,5,0,-1,1,1026,25172,0,0
18384,1706301248.183000,4,5,0,40,2,0,128,6,58485,10.0.2.15,192.0.2.123,50394,80,1679344283,3766642012,5,0,-1,1,1026,43913,0,0
18384,1706301248.203000,4,5,0,40,2,0,128,6,39650,10.0.2.15,10.0.2.15,50394,80,1679344283,3766642012,5,0,-1,1,1026,25078,0,0
18385,1706301248.203000,4,5,0,40,2,0,128,6,58484,10.0.2.15,192.0.2.123,50394,80,1679344284,3766642013,5,0,-1,1,1026,43912,0,0
18385,1706301248.203000,4,5,0,40,2,0,128,6,39649,10.0.2.15,10.0.2.15,50394,80,1679344284,3766642013,5,0,-1,1,1026,25077,0,0
265,1706301248.203000,4,5,0,40,2,0,128,6,57769,10.0.2.15,10.0.2.15,80,50394,3766642013,1679344284,5,0,-1,1,1025,25078,0,0
265,1706301248.203000,4,5,0,40,2,0,128,6,11069,192.0.2.123,10.0.2.15,80,50394,3766642013,1679344284,5,0,-1,1,1025,43913,0,0
18386,1706301248.516000,4,5,0,1278,2,0,128,17,57234,10.0.2.15,192.0.2.123,63683,443,,,,,,0,,,,1
18387,1706301249.482000,4,5,0,1278,2,0,128,17,57233,10.0.2.15,192.0.2.123,63683,443,,,,,,0,,,,1
266,1706301249.934000,4,5,0,70,-1,0,128,17,8576,10.0.2.15,10.0.2.15,63810,53,,,,,,0,,,,0
267,1706301249.973000,4,5,0,70,-1,0,128,17,8575,10.0.2.15,10.0.2.15,53,63810,,,,,,0,,,,0
18388,1706301251.066000,4,5,0,1278,2,0,128,17,57232,10.0.2.15,192.0.2.123,63683,443,,,,,,0,,,,1
18389,1706301254.972000,4,5,0,306,2,0,128,6,58214,10.0.2.15,192.0.2.123,50395,80,2069148371,4210534721,5,0,1,1,1026,22928,0,1
18389,1706301254.972000,4,5,0,306,2,0,128,6,39379,10.0.2.15,10.0.2.15,50395,80,2069148371,4210534721,5,0,1,1,1026,4093,0,1
268,1706301255.011000,4,5,0,40,2,0,128,6,57766,10.0.2.15,10.0.2.15,80,50395,4210534721,2069148637,5,0,-1,1,1025,64286,0,0
268,1706301255.011000,4,5,0,40,2,0,128,6,11066,192.0.2.123,10.0.2.15,80,50395,4210534721,2069148637,5,0,-1,1,1025,17586,0,0
269,1706301255.011000,4,5,0,57,2,0,128,6,57748,10.0.2.15,10.0.2.15,80,50395,4210534721,2069148637,5,0,1,1,1025,15169,0,1
269,1706301255.066000,4,5,0,57,2,0,128,6,11048,192.0.2.123,10.0.2.15,80,50395,4210534721,2069148637,5,0,1,1,1025,34004,0,1
